case,architecture,context_len,scenario,num_clients,dcn_bandwidth_gbps,request_id,input_len,output_len,arrival_time_ms,ttft_ms,cache_retrieval_latency_ms,end_to_end_latency_ms
A,Dedicated per-client,24576,private,128,,1639,375,70,6910.046794627576,106.19869718599784,30.100000000000364,1876.57817893833
A,Dedicated per-client,24576,private,128,,1644,1084,84,6927.239293647088,164.69314027468863,30.100000000000364,1891.8318825222123
A,Dedicated per-client,24576,private,128,,1518,397,105,6380.810946120119,105.56143786197845,30.100000000000364,2422.959096723661
A,Dedicated per-client,24576,private,128,,1198,407,142,5011.180754289741,336.7867511793838,30.100000000000364,3790.774205946368
A,Dedicated per-client,24576,private,128,,1615,957,74,6805.247882796219,149.6899008229393,30.100000000000364,2005.1550137272898
A,Dedicated per-client,24576,private,128,,1714,394,73,7199.920124923031,149.48255934077952,30.100000000000364,1606.7866794457304
A,Dedicated per-client,24576,private,128,,385,1136,396,1572.1890747530865,147.45183521250647,30.09999999999991,7236.364180690141
A,Dedicated per-client,24576,private,128,,1632,410,99,6877.238973577694,103.37868734791755,30.100000000000364,1938.6566696969967
A,Dedicated per-client,24576,private,128,,1815,4081,47,7580.617807650249,406.7865971938945,30.100000000000364,1241.3607016310998
A,Dedicated per-client,24576,private,128,,1642,220,78,6913.932849516343,111.8262611473956,30.100000000000364,1921.222890034267
A,Dedicated per-client,24576,private,128,,1048,129,185,4434.244500842538,85.70696105628758,30.100000000000364,4420.208940017295
A,Dedicated per-client,24576,private,128,,1872,370,48,7800.592985369716,107.64770416976171,30.100000000000364,1056.3117998198031
A,Dedicated per-client,24576,private,128,,1677,390,77,7064.992887215178,103.60738414305251,30.100000000000364,1797.8159524291168
A,Dedicated per-client,24576,private,128,,307,1009,389,1256.9690524297075,139.6329111619093,30.09999999999991,7609.825203410259
A,Dedicated per-client,24576,private,128,,1857,374,47,7741.721553880282,102.75396318067669,30.100000000000364,1132.753858307461
A,Dedicated per-client,24576,private,128,,604,181,326,2560.2853665966454,87.74803573087956,30.09999999999991,6323.623083125451
A,Dedicated per-client,24576,private,128,,2006,309,18,8414.583523332736,93.02896841498841,30.100000000000364,476.7730023150907
A,Dedicated per-client,24576,private,128,,1565,383,88,6558.778070586808,111.7071026951553,30.100000000000364,2340.4925193859963
A,Dedicated per-client,24576,private,128,,1737,371,70,7290.041149953182,97.22925798291817,30.100000000000364,1621.6564306821
A,Dedicated per-client,24576,private,128,,231,1007,397,977.6133984633784,162.78896006133118,30.100000000000023,7917.741388869241
A,Dedicated per-client,24576,private,128,,324,890,403,1321.0050857239185,122.22862129022747,30.09999999999991,7578.154080930504
A,Dedicated per-client,24576,private,128,,183,1011,414,801.4611590342913,131.38302220505045,30.100000000000023,8105.610818018594
A,Dedicated per-client,24576,private,128,,1699,218,100,7164.94652950926,87.97485373339714,30.100000000000364,1734.945612585614
A,Dedicated per-client,24576,private,128,,903,203,217,3861.691484736508,88.08189648979487,30.09999999999991,5064.857899181548
A,Dedicated per-client,24576,private,128,,445,1173,378,1870.4416768171832,130.51595273654652,30.09999999999991,7057.15845828797
A,Dedicated per-client,24576,private,128,,1593,404,103,6698.1419167248905,113.43568630606387,30.100000000000364,2215.6804902156573
A,Dedicated per-client,24576,private,128,,1635,420,99,6880.82391872025,90.93810117350313,30.100000000000364,2036.9334345926864
A,Dedicated per-client,24576,private,128,,1530,411,105,6432.400630190705,122.10794783500387,30.100000000000364,2505.608144900756
A,Dedicated per-client,24576,private,128,,469,1066,388,1983.8213271027691,142.70029093451762,30.09999999999991,6938.435345973743
A,Dedicated per-client,24576,private,128,,148,982,445,630.5320151054171,115.15307860099858,30.100000000000023,8295.137057303407
A,Dedicated per-client,24576,private,128,,1574,387,72,6604.71806919665,128.33349298199118,30.100000000000364,2334.2117347544972
A,Dedicated per-client,24576,private,128,,1420,1368,142,5972.084191798117,158.34881459427015,30.100000000000364,2970.7743727085553
A,Dedicated per-client,24576,private,128,,1452,918,109,6121.385120649712,140.501068600488,30.100000000000364,2823.6629679937223
A,Dedicated per-client,24576,private,128,,241,1066,379,1047.5870510528978,144.96493683195445,30.09999999999991,7902.85461849665
A,Dedicated per-client,24576,private,128,,1149,1503,153,4811.474192371289,283.617707452333,30.100000000000364,4144.474183338719
A,Dedicated per-client,24576,private,128,,1499,402,125,6289.925481710568,89.58631718331071,30.100000000000364,2663.6572748248836
A,Dedicated per-client,24576,private,128,,1567,200,104,6575.650247504798,95.53012678341747,30.100000000000364,2410.0824004797487
A,Dedicated per-client,24576,private,128,,168,1080,396,746.4473841922767,142.36448903811322,30.100000000000023,8227.65669568219
A,Dedicated per-client,24576,private,128,,1694,386,91,7131.9644489740895,151.8194677285028,30.100000000000364,1861.6482946634442
A,Dedicated per-client,24576,private,128,,1081,218,167,4577.242376633887,159.3108863852085,30.100000000000364,4431.735058088336
A,Dedicated per-client,24576,private,128,,216,1176,405,914.7363739120548,168.61164021338743,30.100000000000023,8087.658796213686
A,Dedicated per-client,24576,private,128,,588,946,408,2481.7474083766315,112.66494734104845,30.09999999999991,6523.821817148728
A,Dedicated per-client,24576,private,128,,1566,404,108,6563.269888360015,92.04574734765902,30.100000000000364,2453.01957427647
A,Dedicated per-client,24576,private,128,,1473,1821,112,6203.30529294759,210.6594216672829,30.100000000000364,2814.107239493119
A,Dedicated per-client,24576,private,128,,215,1111,446,903.9959885989788,145.33027044282903,30.100000000000023,8111.020430101638
A,Dedicated per-client,24576,private,128,,92,998,447,393.52900403933097,131.26388665306536,30.100000000000023,8625.162524353038
A,Dedicated per-client,24576,private,128,,167,1073,422,741.8047515334016,142.41657381595212,30.100000000000023,8288.809627157787
A,Dedicated per-client,24576,private,128,,182,1146,380,800.0080433470218,150.32656742403321,30.100000000000023,8261.450873423419
A,Dedicated per-client,24576,private,128,,1610,181,89,6762.462710504971,98.87948458215305,30.100000000000364,2299.7437734892337
A,Dedicated per-client,24576,private,128,,1541,386,122,6459.63176117608,97.99696769328057,30.100000000000364,2597.465474958316
A,Dedicated per-client,24576,private,128,,1918,4090,48,7965.060950457689,329.7706924658369,30.100000000000364,1091.8722738150145
A,Dedicated per-client,24576,private,128,,1187,1357,200,4968.237328076394,169.01674233415815,30.100000000000364,4092.016818566005
A,Dedicated per-client,24576,private,128,,1736,400,88,7289.4707640197985,111.19167261668827,30.100000000000364,1770.7833826226006
A,Dedicated per-client,24576,private,128,,1308,200,181,5507.173268672849,97.5750551384117,30.100000000000364,3554.319018132047
A,Dedicated per-client,24576,private,128,,364,1045,396,1492.573565367501,138.85533888071927,30.09999999999991,7571.490701508773
A,Dedicated per-client,24576,private,128,,1239,194,162,5195.1538947393765,88.93337120437172,30.100000000000364,3877.482629707385
A,Dedicated per-client,24576,private,128,,1613,371,85,6785.766335922687,117.22036630978982,30.100000000000364,2286.8701885240744
A,Dedicated per-client,24576,private,128,,1895,210,65,7881.389825388109,84.31860572184087,30.100000000000364,1181.410891218713
A,Dedicated per-client,24576,private,128,,1340,1310,145,5685.828864217719,149.7246427037535,30.100000000000364,3384.7080642956944
A,Dedicated per-client,24576,private,128,,1891,912,42,7870.227133215628,149.62304387661516,30.100000000000364,1204.9578281191107
A,Dedicated per-client,24576,private,128,,76,1052,429,318.9691427436727,129.45126320649064,30.100000000000023,8760.958966803784
A,Dedicated per-client,24576,private,128,,1673,409,90,7051.9408635100635,102.68222991977018,30.100000000000364,2029.8481123170868
A,Dedicated per-client,24576,private,128,,327,1073,397,1339.9282818366685,141.73001206838399,30.09999999999991,7740.181432505275
A,Dedicated per-client,24576,private,128,,416,998,402,1741.1492359197211,131.86505111314273,30.09999999999991,7344.160844888403
A,Dedicated per-client,24576,private,128,,1797,380,74,7524.626981395836,103.1595411862063,30.100000000000364,1566.6919690377954
A,Dedicated per-client,24576,private,128,,933,1313,191,3984.318409064328,357.32532586526213,30.09999999999991,5117.577772661725
A,Dedicated per-client,24576,private,128,,1774,2598,69,7432.005417838379,278.89762039475954,30.100000000000364,1660.4476489531107
A,Dedicated per-client,24576,private,128,,1596,4081,79,6704.400356064129,399.9813579070533,30.100000000000364,2397.2884092053646
A,Dedicated per-client,24576,private,128,,1618,405,99,6820.556680915271,113.13289473655186,30.100000000000364,2276.3121679946753
A,Dedicated per-client,24576,private,128,,1522,393,113,6394.772118825486,179.08355876961468,30.100000000000364,2704.2308702498913
A,Dedicated per-client,24576,private,128,,1304,215,175,5472.049381699963,98.09412602124576,30.100000000000364,3628.677750664915
A,Dedicated per-client,24576,private,128,,82,1083,500,348.38083643387745,129.8528697870213,30.100000000000023,8751.833175383465
A,Dedicated per-client,24576,private,128,,1802,395,76,7547.639494056806,96.49816170445956,30.100000000000364,1560.4838654900086
A,Dedicated per-client,24576,private,128,,1765,216,82,7381.874043183667,101.55574289184824,30.100000000000364,1728.7776504228932
A,Dedicated per-client,24576,private,128,,1771,383,75,7424.377868425227,111.25485922674397,30.100000000000364,1685.7897510033017
A,Dedicated per-client,24576,private,128,,1883,4082,31,7842.296811308991,384.74468556606644,30.100000000000364,1273.3838253208078
A,Dedicated per-client,24576,private,128,,1576,1166,92,6606.287736250286,181.13108676558295,30.100000000000364,2515.307249134763
A,Dedicated per-client,24576,private,128,,1260,1323,210,5305.141071005045,142.77230895540288,30.100000000000364,3819.0854892122907
A,Dedicated per-client,24576,private,128,,1125,2584,191,4735.339419768212,326.96940043701125,30.100000000000364,4403.390632358256
A,Dedicated per-client,24576,private,128,,1471,2408,101,6196.289692380149,362.0854169064942,30.100000000000364,2959.9685840957663
A,Dedicated per-client,24576,private,128,,1715,422,90,7204.936081232732,96.85845229849292,30.100000000000364,1956.0520843218164
A,Dedicated per-client,24576,private,128,,1816,375,70,7583.7436532220545,107.93855844084464,30.100000000000364,1582.51627691471
A,Dedicated per-client,24576,private,128,,56,1046,429,240.6242894570787,129.57273948273877,30.100000000000023,8937.354308102345
A,Dedicated per-client,24576,private,128,,485,1025,396,2076.564872866264,148.98152454399224,30.09999999999991,7092.423227416397
A,Dedicated per-client,24576,private,128,,1762,1577,79,7378.39249638487,210.6486193846722,30.100000000000364,1796.6961328524585
A,Dedicated per-client,24576,private,128,,340,983,410,1384.3045577168002,126.70736543437852,30.09999999999991,7793.17085454666
A,Dedicated per-client,24576,private,128,,1428,3751,150,6013.253525327671,320.8093544039293,30.100000000000364,3168.565465870235
A,Dedicated per-client,24576,private,128,,1860,381,78,7754.626494682576,92.47707661648656,30.100000000000364,1440.528963014296
A,Dedicated per-client,24576,private,128,,1543,2144,118,6468.307061517288,233.1767998055102,30.100000000000364,2734.3713765300936
A,Dedicated per-client,24576,private,128,,1619,395,107,6822.255308763675,102.45537781274288,30.100000000000364,2380.4231292837067
A,Dedicated per-client,24576,private,128,,1696,415,101,7155.2229875274425,106.98142688086227,30.100000000000364,2057.773344304347
A,Dedicated per-client,24576,private,128,,502,1039,409,2139.0539189227416,151.34979237792504,30.09999999999991,7076.657280554049
A,Dedicated per-client,24576,private,128,,1806,444,93,7551.739329388495,96.05427799168592,30.100000000000364,1663.895505624153
A,Dedicated per-client,24576,private,128,,2086,324,18,8719.465847061525,94.67775968972092,30.100000000000364,506.0365681777512
A,Dedicated per-client,24576,private,128,,1389,206,165,5876.12280886857,101.20997558894487,30.100000000000364,3356.10408071819
A,Dedicated per-client,24576,private,128,,1943,4078,37,8116.507068971613,360.69614508780523,30.100000000000364,1128.4758357347937
A,Dedicated per-client,24576,private,128,,405,1014,394,1667.0291308821163,127.44771270621914,30.09999999999991,7577.309989758731
A,Dedicated per-client,24576,private,128,,1760,1992,80,7373.60733905094,215.0242634147944,30.100000000000364,1873.7214590853937
A,Dedicated per-client,24576,private,128,,555,997,393,2376.230837403338,153.33978259143078,30.09999999999991,6882.918195408347
A,Dedicated per-client,24576,private,128,,1414,395,172,5935.516701575143,96.81196610078769,30.100000000000364,3330.9370075838997
A,Dedicated per-client,24576,private,128,,2112,321,18,8796.061926100938,117.29538955107637,30.100000000000364,485.0379533774685
A,Dedicated per-client,24576,private,128,,1439,14,154,6059.429236890163,86.82896718429856,30.100000000000364,3219.613324750283
A,Dedicated per-client,24576,private,128,,417,1168,452,1741.6032770251534,130.73275026363217,30.09999999999991,7538.4776508420055
A,Dedicated per-client,24576,private,128,,105,1022,411,450.9423219274752,130.67691671872308,30.100000000000023,8839.460747756977
A,Dedicated per-client,24576,private,128,,1143,4074,169,4803.444619712332,670.8866428191441,30.100000000000364,4482.630978807764
A,Dedicated per-client,24576,private,128,,1840,394,75,7668.228476180356,105.38232135890667,30.100000000000364,1627.8311510213507
A,Dedicated per-client,24576,private,128,,1716,421,101,7207.054980833117,100.48933014426802,30.100000000000364,2088.272908852733
A,Dedicated per-client,24576,private,128,,2107,315,18,8782.173229143213,143.63864647556693,30.100000000000364,517.9242939692067
A,Dedicated per-client,24576,private,128,,891,191,217,3822.752174344153,94.2554611467217,30.09999999999991,5488.042261066671
A,Dedicated per-client,24576,private,128,,1782,438,91,7464.654944450606,110.62699735665137,30.100000000000364,1842.5434769933845
A,Dedicated per-client,24576,private,128,,91,1121,424,393.52320633327446,143.80076191863765,30.100000000000023,8948.690945372578
A,Dedicated per-client,24576,private,128,,823,181,292,3484.5277155985095,96.7568076927887,30.09999999999991,5853.407921105125
A,Dedicated per-client,24576,private,128,,138,1019,468,597.0674491862761,116.92199381062653,30.100000000000023,8749.295859497583
A,Dedicated per-client,24576,private,128,,1695,412,103,7141.349577031525,109.84108235305666,30.100000000000364,2212.967790766951
A,Dedicated per-client,24576,private,128,,250,869,375,1075.2541155185636,139.14003446092602,30.09999999999991,8282.283356488682
